dd,mm,zz,pp,Departamento,Municipio,Puesto,Total,Mesas domingo,Latitud,Longitud
01,001,30,09,ANTIOQUIA,MEDELLIN,SECCION ESCUELA CARLOS FRANCO,696,2,6.227950472261181,-75.59757802743518
01,001,30,10,ANTIOQUIA,MEDELLIN,INSTITUCION EDUCATIVA ROSALIA SUAREZ,4443,13,6.232687870505433,-75.59719316892398
01,001,31,01,ANTIOQUIA,MEDELLIN,I.E. OCTAVIO HARRY - JACQUELINE KENNEDY,7052,20,6.222347664218733,-75.59583447845017
01,001,31,02,ANTIOQUIA,MEDELLIN,I.E.JOSE MARIA BERNAL,10497,30,6.220302650635912,-75.59349827270083
01,001,31,03,ANTIOQUIA,MEDELLIN,INSTITUTO SAN CARLOS,10395,30,6.223300949798527,-75.6001668584475
01,001,31,04,ANTIOQUIA,MEDELLIN,I.E.ALCALDIA DE MEDELLIN,11040,32,6.2126272841480334,-75.603600615487
01,001,31,05,ANTIOQUIA,MEDELLIN,COLEGIO PADRE MANYANET,7588,22,6.219684640111023,-75.60884534058162
01,001,31,06,ANTIOQUIA,MEDELLIN,I.E. CAPILLA DEL ROSARIO,4487,13,6.205156386231118,-75.60198750882499
01,001,31,07,ANTIOQUIA,MEDELLIN,IE ANTONIO RICAURTE,5914,17,6.211327574647163,-75.60314863955513
01,001,31,08,ANTIOQUIA,MEDELLIN,COL LA INMACULADA,9923,29,6.221142320165759,-75.59861704893632
01,001,32,01,ANTIOQUIA,MEDELLIN,I.E.RAMON GIRALDO CEBALLOS,10375,30,6.2264837785642975,-75.60451286970984
01,001,32,02,ANTIOQUIA,MEDELLIN,UNIVERSIDAD DE MEDELLIN,13636,39,6.231590072616105,-75.60997962632544
01,001,32,03,ANTIOQUIA,MEDELLIN,I.E HORACIO MUÑOZ SUESCUN,7835,23,6.234333476549101,-75.60942232500796
01,001,32,04,ANTIOQUIA,MEDELLIN,I.E.REPUBLICA DE VENEZUELA,6839,20,6.234769303213558,-75.6145057278013
01,001,32,05,ANTIOQUIA,MEDELLIN,I. E. SAN ROBERTO BELARMINO,5017,15,6.235634587653107,-75.60618139818587
01,001,32,06,ANTIOQUIA,MEDELLIN,INST. SALESIANO PEDRO JUSTO BERRIO,2011,6,6.236793687727659,-75.61122904019096
01,001,32,07,ANTIOQUIA,MEDELLIN,IE PEDRO OCTAVIO AMADO,1773,6,6.222076490850639,-75.6105420549098
01,001,90,01,ANTIOQUIA,MEDELLIN,ESTADIO ATANASIO GIRARDOT,47606,60,6.256782108207053,-75.59017065286079
01,001,90,02,ANTIOQUIA,MEDELLIN,PLAZA MAYOR CTRO EXPOS. CONVEN,43879,56,6.240954215353958,-75.57602400343781
01,001,98,01,ANTIOQUIA,MEDELLIN,RECLUSION DE MUJERES PEDREGAL MEDELLIN,234,1,6.283561301437896,-75.6280858137048
01,001,98,02,ANTIOQUIA,MEDELLIN,"ESTABLECIMIENTO CARCELARIO PEDREGAL
MEDE",211,1,6.283539972079647,-75.6281233601634
01,001,98,03,ANTIOQUIA,MEDELLIN,CENTRO CARLOS LLERAS RESTREPO,362,2,6.285251333853591,-75.6025791697869
01,001,99,01,ANTIOQUIA,MEDELLIN,CENTRO EDUCATIVO EL MANZANILLO,1151,4,6.206705673992444,-75.61417640906681
01,001,99,02,ANTIOQUIA,MEDELLIN,C.E. MARIA PAULINA TABORDA,276,1,6.247889323450228,-75.6362051146259
01,001,99,03,ANTIOQUIA,MEDELLIN,I.E. DEBORA ARANGO PEREZ,9487,27,6.223785163506692,-75.62633577934342
01,001,99,04,ANTIOQUIA,MEDELLIN,COLEGIO PACHA MAMA,535,2,6.2442000000000002,-75.581199999999995
01,001,99,10,ANTIOQUIA,MEDELLIN,IE FE Y ALEGRIA EL LIMONAR,8878,26,6.174665975211062,-75.6420677322165
01,001,99,17,ANTIOQUIA,MEDELLIN,IE HECTOR ROGELIO MONTOYA,2704,8,6.343360204286229,-75.688248605825
01,001,99,33,ANTIOQUIA,MEDELLIN,CASA DE GOBIERNO SANTA ELENA,3139,9,6.209567991725640,-75.4976222479098
01,001,99,34,ANTIOQUIA,MEDELLIN,COLISEO SANTA ELENA,4714,14,6.210784075770892,-75.49710015558554
01,001,99,35,ANTIOQUIA,MEDELLIN,C.E. JUAN ANDRES PATIÑO,458,2,6.231978947112612,-75.47997557843794
01,001,99,36,ANTIOQUIA,MEDELLIN,C.E. MEDIA LUNA,178,1,6.238379553505426,-75.51765844794919
01,001,99,A1,ANTIOQUIA,MEDELLIN,IE SAN ANTONIO DE PRADO,15718,45,6.184322682976678,-75.65617991694312
01,001,99,A2,ANTIOQUIA,MEDELLIN,I.E. MANUEL J. BETANCUR,14059,40,6.18357371538755,-75.65744506721374
01,001,99,A3,ANTIOQUIA,MEDELLIN,IE MONSEÑOR VICTOR WIEDEMANN,5850,17,6.183981257195046,-75.64209721000685
01,001,99,A4,ANTIOQUIA,MEDELLIN,CENTRO DE DESARROLLO SOCIAL (CDS),6742,20,6.1854088747852884,-75.65587906643243
01,001,99,A5,ANTIOQUIA,MEDELLIN,PAR. BIBLIOTECA JOSE HORACIO BETANCUR,3992,12,6.177309166003497,-75.65444113476052
01,001,99,A6,ANTIOQUIA,MEDELLIN,IE ANGELA RESTREPO MORENO,3108,9,6.177603768121574,-75.63730001855454
01,001,99,B1,ANTIOQUIA,MEDELLIN,IE SAN CRISTOBAL,12750,37,6.2806320147280505,-75.63657484999031
01,001,99,B2,ANTIOQUIA,MEDELLIN,PARQUE BIBLIOTECA FERNANDO BOTERO,13019,37,6.277964618705637,-75.63702400392816
01,001,99,B3,ANTIOQUIA,MEDELLIN,IE LUSITANIA,10776,31,6.279154423658755,-75.61815527229936
01,001,99,B4,ANTIOQUIA,MEDELLIN,I.E. PRESBITERO JUAN J. ESCOBAR,5452,16,6.2783052728751345,-75.6345658907119
01,001,99,B5,ANTIOQUIA,MEDELLIN,IE LOMA HERMOSA,3138,9,6.270519910615535,-75.62967318728883
01,001,99,B6,ANTIOQUIA,MEDELLIN,SEC ESC JUAN NEPOMUCENO MORALES,3201,10,6.279017654389606,-75.63206069645334
01,001,99,B7,ANTIOQUIA,MEDELLIN,IE ALFONSO UPEGUI OROZCO,3212,10,6.287498049861361,-75.61049363034194
01,004,00,00,ANTIOQUIA,ABEJORRAL,I.E. FUNDACION CELIA DUQUE,13213,38,5.791291753847486,-75.4270434379577
01,004,98,01,ANTIOQUIA,ABEJORRAL,CARCEL MUNICIPAL,17,1,5.791921524021187,-75.4269790649414
01,004,99,01,ANTIOQUIA,ABEJORRAL,IER PANTANILLO,921,3,5.729792790790653,-75.49087617054766
01,004,99,09,ANTIOQUIA,ABEJORRAL,CHAGUALAL IER ZOILA DUQUE BAENA,558,2,5.798966696392196,-75.51130771636961
01,004,99,11,ANTIOQUIA,ABEJORRAL,GUAICO GRANDE IER CELIA DUQUE,366,2,5.912915369813768,-75.45009662911811
01,004,99,17,ANTIOQUIA,ABEJORRAL,PORTUGAL IER ZOILA DUQUE BAENA,142,1,5.829838070719941,-75.50195090143056
01,004,99,40,ANTIOQUIA,ABEJORRAL,PURIMA IER CELIA DUQUE,181,1,5.727361104663184,-75.4410552978516
01,007,00,00,ANTIOQUIA,ABRIAQUI,I.E LA MILAGROSA,1442,5,6.632860236286733,-76.06376365440478
01,007,99,05,ANTIOQUIA,ABRIAQUI,SD LA ANTIGUA I.E LA MILAGROSA,587,2,6.715294167357290,-76.07955974430540
01,010,00,00,ANTIOQUIA,ALEJANDRIA,I.E. PROCESA DELGADO,4743,14,6.3790835,-75.1412881
01,013,01,01,ANTIOQUIA,AMAGA,E.U. ALEJANDRO TORO,4515,13,6.038069760247784,-75.7043087482451
01,013,01,02,ANTIOQUIA,AMAGA,I.E. NORMAL SUPERIOR AMAGA,4902,14,6.037322907692305,-75.7046896219252
01,013,02,01,ANTIOQUIA,AMAGA,ESCUELA URBANA MARIA AUXILIADORA,5444,16,6.039271623177451,-75.70400752236269
01,013,02,02,ANTIOQUIA,AMAGA,COLISEO CTO JUAN MONTOYA CORREA,4738,14,6.042513511657134,-75.7060790061949
01,013,98,01,ANTIOQUIA,AMAGA,CARCEL MUNICIPAL,42,1,6.041180999999999,-75.7032449999998
01,013,99,01,ANTIOQUIA,AMAGA,I.E.R. URBANO RUIZ,629,2,6.024849911258147,-75.70097057847046
01,013,99,03,ANTIOQUIA,AMAGA,I.E BELISARIO BETANCUR C,818,3,6.066302586768167,-75.71203051676403
01,013,99,04,ANTIOQUIA,AMAGA,I.E. SAN FERNANDO DE AMAGA,1282,4,6.031092000000000,-75.7046785
01,013,99,05,ANTIOQUIA,AMAGA,I.E PASCUAL CORREA F. SEDE BACHILLERATO,2402,7,6.067939009836728,-75.6976433720219
01,016,00,01,ANTIOQUIA,AMALFI,IE EDUARDO FERNANDEZ BOTERO,10620,30,6.908163488648733,-75.0742202997206
01,016,00,02,ANTIOQUIA,AMALFI,SEDE B I.E. EDUARDO FERNANDEZ BOTERO,7577,22,6.907159635827296,-75.0734102725981
01,016,98,01,ANTIOQUIA,AMALFI,CARCEL MUNICIPAL,54,1,6.908126210332812,-75.0756418704986
01,016,99,01,ANTIOQUIA,AMALFI,I.E.R. LA MANGUITA,206,1,7.0278817,-75.0454869
01,016,99,10,ANTIOQUIA,AMALFI,I.E.R. PORTACHUELO,547,2,6.864595493999998,-74.8880085899999
01,019,01,01,ANTIOQUIA,ANDES,IE SAN JUAN DE LOS ANDES,5126,15,5.657329649000000,-75.8772273000000
01,019,01,02,ANTIOQUIA,ANDES,IE MARIA AUXILIADORA,2697,8,5.657748559200397,-75.87674979152803
01,019,01,03,ANTIOQUIA,ANDES,C DE DESARROLLO INFANTIL CDI CAFETERITOS,2144,7,5.659029152941495,-75.87762561023774
01,019,02,01,ANTIOQUIA,ANDES,IE MARCO FIDEL SUAREZ,3515,10,5.65680108901056,-75.8815297530389
01,019,02,02,ANTIOQUIA,ANDES,PLACA POLIDEPORTIVA,2972,9,5.65816190270752,-75.88267373784491
01,019,03,01,ANTIOQUIA,ANDES,COLISEO PEDRO ANTONIO RPO ESCO,3412,10,5.6538942391425815,-75.8757308128685
01,019,03,02,ANTIOQUIA,ANDES,LICEO JUAN DE DIOS URIBE,6201,18,5.6535652820405,-75.87516741590103
01,019,03,03,ANTIOQUIA,ANDES,SEDE EDUCATIVA LA AGUADA,291,1,5.649657308699915,-75.87949617402784
01,019,98,01,ANTIOQUIA,ANDES,CARCEL,123,1,5.654362861807283,-75.88138171545384
01,019,99,01,ANTIOQUIA,ANDES,I.E.R. FELIPE HENAO JARAMILLO,1185,4,5.6830170401337385,-75.83614281228871
01,019,99,03,ANTIOQUIA,ANDES,C.E.R. GABRIEL ALVAREZ RESTREPO,402,2,5.663535332708487,-75.9046810255951
01,019,99,05,ANTIOQUIA,ANDES,IE SAN JOSE -SEDE PRIMARIA,851,3,5.734905650789062,-75.87087101803128
01,019,99,06,ANTIOQUIA,ANDES,I.E.R.CARBONERA,370,2,5.637296666385059,-75.85676088798756
01,019,99,09,ANTIOQUIA,ANDES,I.E.R. SANTA INES,1357,4,5.563775634999998,-75.8998339899999
01,019,99,13,ANTIOQUIA,ANDES,IE SANTA RITA,2442,7,5.612558221099599,-75.91695733380357
01,019,99,17,ANTIOQUIA,ANDES,IE TAPARTO,2209,7,5.7004427251850736,-75.96666265059243
01,019,99,23,ANTIOQUIA,ANDES,IE SAN PERUCHITO,1026,3,5.653347009868366,-75.92342364808346
01,022,00,00,ANTIOQUIA,ANGELOPOLIS,I.E SAN JOSE,5087,15,6.110384156859370,-75.71321322363500
01,022,99,01,ANTIOQUIA,ANGELOPOLIS,I.E LOS ANGELES,833,3,6.084387379531410,-75.70415560918110
01,022,99,70,ANTIOQUIA,ANGELOPOLIS,C.E.R. SAN ISIDRO,66,1,6.12008158364152,-75.7576790761076
01,025,00,00,ANTIOQUIA,ANGOSTURA,I.E. MARIANO DE JESUS EUSSE,8382,24,6.88385623866676,-75.33490955829612
01,025,99,06,ANTIOQUIA,ANGOSTURA,CER LA QUINTA -SEDE GABRIELA MISTRAL,526,2,6.905101331469592,-75.34606218337997
01,025,99,12,ANTIOQUIA,ANGOSTURA,CER SAN FERNANDO,341,1,6.908717337569042,-75.29846906661976
01,025,99,15,ANTIOQUIA,ANGOSTURA,IGLESIA DE LLANOS DE CUIVA,213,1,6.814177233750768,-75.48463985052513
01,028,00,00,ANTIOQUIA,ANORI,COLISEO LUIS RODRIGO CÁRDENAS LOPERA,10318,30,7.073840213489630,-75.1513465569646
01,028,99,03,ANTIOQUIA,ANORI,C.E.R MERCEDES YEPES,507,2,7.041968619999998,-75.2102654799999
01,028,99,05,ANTIOQUIA,ANORI,I.E.R AMANDA POSADA,687,2,7.381012467767732,-75.0001502153771
01,028,99,09,ANTIOQUIA,ANORI,C.E.R LA HONDONA,870,3,6.986945999999998,-75.1532849999998
01,028,99,13,ANTIOQUIA,ANORI,C.E.R MADRESECA,438,2,7.249961466840791,-75.03850398097136
01,028,99,15,ANTIOQUIA,ANORI,C.E.R EL CARMÍN,506,2,7.200888787860439,-75.2395858021533
01,028,99,16,ANTIOQUIA,ANORI,C.E.R LA CASITA,241,1,6.937445761000000,-75.1794692800000
01,028,99,37,ANTIOQUIA,ANORI,C.E.R SANTO DOMINGO,136,1,7.109516034000000,-75.2359735099999
01,031,01,01,ANTIOQUIA,ANTIOQUIA,I.E. SAN LUIS GONZAGA,4802,14,6.560234176041712,-75.82421140920177
01,031,01,02,ANTIOQUIA,ANTIOQUIA,COLISEO HERNAN SEPULVEDA,5264,15,6.565449405303381,-75.82243843119035
01,031,02,01,ANTIOQUIA,ANTIOQUIA,IE ARTURO VELASQUEZ ORTIZ,6019,18,6.551907223219503,-75.8243865477960
01,031,02,02,ANTIOQUIA,ANTIOQUIA,ESCUELA MARTINEZ PARDO,5335,16,6.558283399999999,-75.8311166999999
01,031,99,01,ANTIOQUIA,ANTIOQUIA,CER SANTA INES,185,1,6.637689552029618,-75.87576236423317
01,031,99,02,ANTIOQUIA,ANTIOQUIA,ESCUELA MORADITAS CENTRAL,384,2,6.428527778,-75.91030556
01,031,99,04,ANTIOQUIA,ANTIOQUIA,CER EL PESCADO,581,2,6.495153000000000,-75.9097929999998
01,031,99,05,ANTIOQUIA,ANTIOQUIA,CER CACIQUE GUASABRA,644,2,6.490555999999998,-75.9480439999998
01,031,99,07,ANTIOQUIA,ANTIOQUIA,CER LAS AZULES,257,1,6.5573240477896055,-75.96571529954892
01,031,99,09,ANTIOQUIA,ANTIOQUIA,CER MANUEL MARIA TORO,427,2,6.6081063305269700,-75.9598075826645
01,031,99,15,ANTIOQUIA,ANTIOQUIA,CER SOCORRO DE SABANAS,540,2,6.4608953299276335,-75.91218917591151
01,034,00,00,ANTIOQUIA,ANZA,I.E ANZA,3776,11,6.30091329996217,-75.85442661322932
01,034,99,01,ANTIOQUIA,ANZA,I.E.R. ASCENCION MONTOYA DE TORRES,2285,7,6.302486653969647,-75.9579082258644
01,034,99,30,ANTIOQUIA,ANZA,I.E.R. LA CEJITA,628,2,6.327293000000000,-75.9112159999998
01,035,01,01,ANTIOQUIA,APARTADO,I.E ALFONSO LOPEZ,8594,25,7.875614094000000,-76.6149920400000
01,035,01,02,ANTIOQUIA,APARTADO,I.E. POLICARPA SALAVARRIETA,8567,25,7.877218864401010,-76.6125619653688
01,035,01,03,ANTIOQUIA,APARTADO,I.E. LA PAZ,5156,15,7.880320095072400,-76.6102245230162
01,035,01,04,ANTIOQUIA,APARTADO,SD 20 DE ENERO I.E. LA PAZ,3273,10,7.879697351453598,-76.6086366509262
01,035,02,01,ANTIOQUIA,APARTADO,I. E. SAN FRANCISCO DE ASIS,9135,26,7.881464568315318,-76.6240525425407
01,035,02,02,ANTIOQUIA,APARTADO,I. E. SAN PEDRO CLAVER,8741,25,7.880652972279499,-76.6226528320653
01,035,02,03,ANTIOQUIA,APARTADO,CDI ALEGRES GIRASOLES,4847,14,7.884265762566686,-76.6227907007378
01,035,02,04,ANTIOQUIA,APARTADO,I. E. SANTA MARIA LA ANTIGUA,1768,5,7.880702905613095,-76.6151748283853
01,035,03,01,ANTIOQUIA,APARTADO,UNIVERSIDAD COOPERATIVA,459,2,7.877351526921796,-76.6316581462739
01,035,03,02,ANTIOQUIA,APARTADO,I.E. HERACLIO MENA PADILLA,8550,25,7.877659909711177,-76.6296261771472
01,035,03,03,ANTIOQUIA,APARTADO,COLEGIO ADVENTISTA,5808,17,7.878056427633861,-76.6317090185983
01,035,03,04,ANTIOQUIA,APARTADO,I.E CADENA LAS PLAYAS,1985,6,7.876642896541200,-76.6251782504507
01,035,04,01,ANTIOQUIA,APARTADO,I. E. CAMPO ALEGRE,2135,7,7.879907706646294,-76.6481173453195
01,035,04,02,ANTIOQUIA,APARTADO,I.E. MADRE LAURA,4752,14,7.884470120880881,-76.6346540783604
01,035,04,03,ANTIOQUIA,APARTADO,COLEGIO COOPERATIVO CARB,6327,18,7.88596435700524,-76.6363799784347
01,035,04,04,ANTIOQUIA,APARTADO,I.E. JOSE JOAQUIN VELEZ,7363,21,7.888584925941414,-76.6333168990985
01,035,04,05,ANTIOQUIA,APARTADO,I.E JOSE CELESTINO MUTIS,5017,15,7.895120668387734,-76.6373509360137
01,035,04,06,ANTIOQUIA,APARTADO,"COLISEO CUBIERTO ANTONIO ROLDAN
BETANCUR",6331,18,7.891039826025689,-76.6325336934917
01,035,04,07,ANTIOQUIA,APARTADO,SENA REGIONAL APARTADO,717,3,7.8908456931283215,-76.6306965982035
01,035,98,01,ANTIOQUIA,APARTADO,CARCEL Y PENIT DE MEDIA SEG DE APARTADO,146,1,7.804547159329962,-76.6506663532292
01,035,99,15,ANTIOQUIA,APARTADO,I.E.R CHURIDO PUEBLO,1785,6,7.865762460155493,-76.6674041748046
01,035,99,21,ANTIOQUIA,APARTADO,I.E.R PUERTO GIRON,842,3,7.905234550189703,-76.73689145667538
01,035,99,25,ANTIOQUIA,APARTADO,I.E.R. BARTOLOME CATAÑO VALLEJO,2093,6,7.8839991394763596,-76.55999814664087
01,035,99,50,ANTIOQUIA,APARTADO,I.E.R. EL REPOSO,5422,16,7.800655883593591,-76.65618501689109
01,037,00,00,ANTIOQUIA,ARBOLETES,I.E. MIGUEL VICENTE GARRIDO,13344,38,8.849064588481747,-76.4262936766470
01,037,99,03,ANTIOQUIA,ARBOLETES,C.E.R BUENOS AIRES,1099,4,8.609828696999999,-76.280365410000
01,037,99,05,ANTIOQUIA,ARBOLETES,C.E.R EL CARMELO,1228,4,8.61293,-76.3823582
01,037,99,06,ANTIOQUIA,ARBOLETES,I.E SANTA FE DE LAS PLATAS,1135,4,8.580666375999998,-76.4433793499999
01,037,99,08,ANTIOQUIA,ARBOLETES,I.E LAS NARANJITAS,729,3,8.529332496000000,-76.3347230599999
01,037,99,12,ANTIOQUIA,ARBOLETES,I.E GUADUAL,1581,5,8.486746185999999,-76.3852505099999
01,037,99,20,ANTIOQUIA,ARBOLETES,I.E LA CANDELARIA,1756,5,8.658594039000000,-76.4518883299999
01,037,99,75,ANTIOQUIA,ARBOLETES,I.E LA TRINIDAD,1827,6,8.625337172525469,-76.5102199931152
01,037,99,80,ANTIOQUIA,ARBOLETES,I.E PAJILLAL,752,3,8.756970,-76.441067
01,039,00,00,ANTIOQUIA,ARGELIA,I.E. SANTA TERESA,5975,17,5.731317342536901,-75.13957024874117
01,039,99,04,ANTIOQUIA,ARGELIA,SD EL PITAL I.E. PBRO MARIO ANGEL,175,1,5.673288748894031,-75.10332184579427
01,039,99,07,ANTIOQUIA,ARGELIA,SD EL ROSARIO I.E STA. TERESA,262,1,5.731944443999998,-75.1025000000000
01,039,99,10,ANTIOQUIA,ARGELIA,SD GUADUALITO I.E. STA TERESA,94,1,5.745263932254452,-74.92380094528191
01,039,99,20,ANTIOQUIA,ARGELIA,SD BUENOS AIRES I.E. STA TERESA,59,1,5.700262582822174,-75.0697188699999
01,039,99,25,ANTIOQUIA,ARGELIA,SD MESONES I.E STA TERESA,32,1,5.7341852353486376,-75.01605146773343
01,039,99,80,ANTIOQUIA,ARGELIA,SD SAN AGUSTIN I.E. PBRO MARIO ANGEL,230,1,5.730777183407875,-75.1327514648436
01,040,00,00,ANTIOQUIA,ARMENIA,I.E ROSA MESA DE MEJIA,3986,12,6.157868571193707,-75.78641776440458
01,040,99,01,ANTIOQUIA,ARMENIA,SD LA HERRADURA I.E ROSA MESA DE MEJIA,600,2,6.146660068690438,-75.80635940883609
01,043,01,01,ANTIOQUIA,BARBOSA,PBRO. LUIS EDUARDO PEREZ MOLINA,6019,18,6.435092832535633,-75.3290933874096
01,043,01,02,ANTIOQUIA,BARBOSA,I.E. MANUEL JOSE CAICEDO,8470,24,6.434612574032017,-75.3273106532788
01,043,01,03,ANTIOQUIA,BARBOSA,IE LUIS EDUARDO ARIAS,8120,23,6.434707270954729,-75.32870754562234
01,043,02,01,ANTIOQUIA,BARBOSA,CENTRO DE EDUCACION SUPERIOR,2312,7,6.437198065467095,-75.33052573879418
01,043,02,02,ANTIOQUIA,BARBOSA,COL. COOPERATIVO SIMÓN BOLIVAR,2728,8,6.436135306403854,-75.3293437596209
01,043,02,03,ANTIOQUIA,BARBOSA,C.A.S DIEGO FERNANDEZ BARBOSA,2169,7,6.4380415999123395,-75.3337919086688
01,043,02,04,ANTIOQUIA,BARBOSA,UNIDAD DEPORTIVA LOS BUCAROS,9519,27,6.440929741527346,-75.33051304728923
01,043,02,05,ANTIOQUIA,BARBOSA,BIBLIOTECA ISOLDA ECHAVARRIA,1865,6,6.435859176595,-75.32932247156384
01,043,98,01,ANTIOQUIA,BARBOSA,CARCEL,30,1,6.436011214999081,-75.32841637187722
01,043,99,01,ANTIOQUIA,BARBOSA,I.E.R. EL HATILLO,5750,17,6.413508194126006,-75.3921408215593
01,046,00,00,ANTIOQUIA,BELMIRA,IE PRESBITERO RICARDO LUIS GUTIERREZ T.,3334,10,6.6029265647360464,-75.66495226760722
01,046,99,01,ANTIOQUIA,BELMIRA,I.E.R. LABORES,403,2,6.709724409533048,-75.6123518943785
01,046,99,03,ANTIOQUIA,BELMIRA,C.E.R. PLAYAS,1129,4,6.549753518269162,-75.62656844461796
01,046,99,04,ANTIOQUIA,BELMIRA,I.E.R. CARLOS GONZALEZ.,498,2,6.526347760956120,-75.6018512304305
01,046,99,05,ANTIOQUIA,BELMIRA,C.E.R. QUEBRADITAS.,55,1,6.750975921481574,-75.64207077026349
01,049,01,01,ANTIOQUIA,BELLO,MEGACOLEGIO I.E. BARRIO PARIS,5471,16,6.313474192000000,-75.5833054499999
01,049,01,02,ANTIOQUIA,BELLO,SD PRINCIPAL I.E. ALBERTO DIAZ MUÑOZ,7381,21,6.313376396678770,-75.5834242699273
01,049,01,03,ANTIOQUIA,BELLO,SD PRADERA I.E ALBERTO DIAZ MUÑOZ,2860,9,6.311348944490037,-75.5812852084635
01,049,01,04,ANTIOQUIA,BELLO,IE BARRIO PARIS,4408,13,6.313545000000000,-75.5815819999999
01,049,01,05,ANTIOQUIA,BELLO,I.E. SAN JUDAS BARRIO PARIS,472,2,6.31399,-75.57993
01,049,01,06,ANTIOQUIA,BELLO,CENTRO EDUCAT RAQUEL JARAMILLO,8576,25,6.312419323385898,-75.5749189853668
01,049,02,01,ANTIOQUIA,BELLO,I.E. ATANASIO GIRARDOT,15172,43,6.314125526766827,-75.5697584152220
01,049,02,02,ANTIOQUIA,BELLO,COLEGIO PARROQUIAL SAN FCO DE ASIS,10133,29,6.317505926139085,-75.5639809367739
01,049,02,03,ANTIOQUIA,BELLO,COLEGIO SAN BUENAVENTURA,7818,23,6.313645657634245,-75.5591475963591
01,049,02,04,ANTIOQUIA,BELLO,COLEGIO BETHLEMITAS,1553,5,6.31424,-75.55889
01,049,02,05,ANTIOQUIA,BELLO,SD AVENIDAS LICEO ANTIOQUEÑO,569,2,6.32014,-75.56137
01,049,02,06,ANTIOQUIA,BELLO,IE SUAREZ DE LA PRESENTACION,12164,35,6.312839406000000,-75.5590169000000
01,049,03,01,ANTIOQUIA,BELLO,SD SERRAMONTE LICEO ANTIOQUEÑO,735,3,6.32712,-75.56857
01,049,03,02,ANTIOQUIA,BELLO,COLEGIO LA SALLE,15732,45,6.331251231525372,-75.5645012855528
01,049,03,03,ANTIOQUIA,BELLO,I.E. TOMAS CADAVID RESTREPO,8652,25,6.323999999999999,-75.5600000000000
01,049,04,01,ANTIOQUIA,BELLO,I.E MARCO FIDEL SUAREZ SEDE NAZARETH,7453,22,6.334376351999998,-75.5651002199999
01,049,04,02,ANTIOQUIA,BELLO,I.E DIVINA EUCARISTIA,493,2,6.33510,-75.56087
01,049,04,03,ANTIOQUIA,BELLO,INST. UNIVERSITARIA MARCO FIDEL SUAREZ,11841,34,6.333138649946493,-75.5584824085235
01,049,04,04,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,16218,46,6.337052601351159,-75.5587666325078
01,049,04,05,ANTIOQUIA,BELLO,IE SAGRADO CORAZON,6508,19,6.333269276107374,-75.5567631125449
01,049,04,06,ANTIOQUIA,BELLO,COL JESUS DE LA BUENA ESPERANZ,13942,40,6.334402256728193,-75.5563366413116
01,049,04,07,ANTIOQUIA,BELLO,I.E. SANTA CATALINA,7916,23,6.339270046339447,-75.5559396743773
01,049,04,08,ANTIOQUIA,BELLO,I.E. LA MILAGROSA,8983,26,6.342599630627924,-75.5609902739523
01,049,05,01,ANTIOQUIA,BELLO,I.E. FERNANDO VELEZ,10400,30,6.337622573945720,-75.5674195289610
01,049,05,02,ANTIOQUIA,BELLO,I.E CARLOS PEREZ SEDE ROSALIA,6815,20,6.338950149199649,-75.5652737617490
01,049,05,03,ANTIOQUIA,BELLO,COLEGIO CARMELITANO,807,3,6.34073,-75.56683
01,049,05,04,ANTIOQUIA,BELLO,COLEGIO MANO AMIGA,12335,35,6.34483,-75.56920
01,049,06,01,ANTIOQUIA,BELLO,SECC VILLA LINDA IE ANTONIO MARIA BEDOYA,619,2,6.35963,-75.57148
01,049,06,02,ANTIOQUIA,BELLO,TIERRA ADENTRO I.E. ANTONIO MARIA BEDOYA,294,1,6.35838,-75.57383
01,049,06,03,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC 1,13729,39,6.351324692207517,-75.5667355656622
01,049,06,04,ANTIOQUIA,BELLO,I.E. HERNAN VILLA BAENA,10286,30,6.348546977060087,-75.5657029151915
01,049,07,01,ANTIOQUIA,BELLO,I.E. GILBERTO ECHEVERRI MEJIA,7412,21,6.347888533745885,-75.5586272478076
01,049,07,02,ANTIOQUIA,BELLO,I.E. CIAL ANTONIO ROLDAN,6071,18,6.345982626679727,-75.5531255675531
01,049,07,03,ANTIOQUIA,BELLO,IE JOSEFA CAMPOS,9367,27,6.346286407033503,-75.5525279045103
01,049,08,01,ANTIOQUIA,BELLO,COL NUESTRA SEÑORA DE CHIQUINQ,9009,26,6.343671277681710,-75.5492234230040
01,049,08,02,ANTIOQUIA,BELLO,I.E FE Y ALEGRIA NUEVA GENERAC,10462,30,6.344121795305354,-75.5464017391203
01,049,08,03,ANTIOQUIA,BELLO,BETSABE ESPINAL,9153,26,6.344025827087098,-75.5418956279754
01,049,08,04,ANTIOQUIA,BELLO,I.E. CONCEJO DE BELLO,10386,30,6.340666928194490,-75.553354024887
01,049,08,05,ANTIOQUIA,BELLO,COLEGIO ANA MARIA JANER,491,2,6.33788,-75.55087
01,049,09,01,ANTIOQUIA,BELLO,I.E. NAVARRA,3859,11,6.346523660721638,-75.5315825343132
01,049,09,02,ANTIOQUIA,BELLO,SD EL TREBOL I.E. NAVARRA,2419,7,6.346000000000000,-75.5300000000000
01,049,09,03,ANTIOQUIA,BELLO,I.E SAN GABRIEL ARCANGEL,527,2,6.34621,-75.52386
